USDA,Scientific Name,Root,Web
VESI,Verbena simplex,PrairieMoon.com,https://www.prairiemoon.com/verbena-simplex-narrow-leaved-vervain
VEST,Verbena stricta,PrairieMoon.com,https://www.prairiemoon.com/verbena-stricta-hoary-vervain-prairie-moon-nursery.html
VEUR,Verbena urticifolia,PrairieMoon.com,https://www.prairiemoon.com/verbena-urticifolia-white-vervain-prairie-moon-nursery.html
VEAL,Verbesina alternifolia,PrairieMoon.com,https://www.prairiemoon.com/actinomeris-alternifolia-wingstem-prairie-moon-nursery.html
VEHE,Verbesina helianthoides,PrairieMoon.com,https://www.prairiemoon.com/verbesina-helianthoides-yellow-crownbeard-prairie-moon-nursery.html
VEGI,Vernonia gigantea,PrairieMoon.com,https://www.prairiemoon.com/vernonia-altissima-tall-ironweed-prairie-moon-nursery.html
VEMI2,Vernonia missurica,PrairieMoon.com,https://www.prairiemoon.com/vernonia-missurica-missouri-ironweed-prairie-moon-nursery.html
VENO,Vernonia noveboracensis,PrairieMoon.com,https://www.prairiemoon.com/vernonia-noveboracensis-new-york-ironweed-prairie-moon-nursery.html
VEVI4,Veronicastrum virginicum,PrairieMoon.com,https://www.prairiemoon.com/veronicastrum-virginicum-culvers-root-prairie-moon-nursery.html
VIPE,Viola pedata,PrairieMoon.com,https://www.prairiemoon.com/viola-pedata-birds-foot-violet-prairie-moon-nursery.html
VISO,Viola sororia,PrairieMoon.com,https://www.prairiemoon.com/viola-sororia-common-blue-violet-prairie-moon-nursery.html
VIST3,Viola striata,PrairieMoon.com,https://www.prairiemoon.com/viola-striata-cream-violet-prairie-moon-nursery.html
ZIAP,Zizia aptera,PrairieMoon.com,https://www.prairiemoon.com/zizia-aptera-heart-leaf-golden-alexanders-prairie-moon-nursery.html
ZIAU,Zizia aurea,PrairieMoon.com,https://www.prairiemoon.com/zizia-aurea-golden-alexanders-prairie-moon-nursery.html
ACNE2,Acer negundo,ToadShade.com,https://www.toadshade.com/Acer-negundo.html
ACSA3,Acer saccharum,ToadShade.com,https://www.toadshade.com/Acer-saccharum.html
ACMI2,Achillea millefolium,ToadShade.com,https://www.toadshade.com/Achillea-millefolium.html
AEFL,Aesculus flava,ToadShade.com,https://www.toadshade.com/Aesculus-flava.html
AGNE2,Agastache nepetoides,ToadShade.com,https://www.toadshade.com/Agastache-nepetoides.html
AGAL5,Ageratina altissima,ToadShade.com,https://www.toadshade.com/Ageratina-altissima.html
AGPA6,Agrimonia parviflora,ToadShade.com,https://www.toadshade.com/Agrimonia-parviflora.html
AGST,Agrimonia striata,ToadShade.com,https://www.toadshade.com/Agrimonia-striata.html
ALCA3,Allium canadense,ToadShade.com,https://www.toadshade.com/Allium-canadense.html
ALCE2,Allium cernuum,ToadShade.com,https://www.toadshade.com/Allium-cernuum.html
ALSE2,Alnus serrulata,ToadShade.com,https://www.toadshade.com/Alnus-serrulata.html
AMTA2,Amsonia tabernaemontana,ToadShade.com,https://www.toadshade.com/Amsonia-tabernaemontana.html
ANGE,Andropogon gerardii,ToadShade.com,https://www.toadshade.com/Andropogon-gerardii.html
ANVI2,Andropogon virginicus,ToadShade.com,https://www.toadshade.com/Andropogon-virginicus.html
ANPL,Antennaria plantaginifolia,ToadShade.com,https://www.toadshade.com/Antennaria-plantaginifolia.html
APCA,Apocynum cannabinum,ToadShade.com,https://www.toadshade.com/Apocynum-cannabinum.html
AQCA,Aquilegia canadensis,ToadShade.com,https://www.toadshade.com/Aquilegia-canadensis.html
ARRA,Aralia racemosa,ToadShade.com,https://www.toadshade.com/Aralia-racemosa.html
ARDR3,Arisaema dracontium,ToadShade.com,https://www.toadshade.com/Arisaema-dracontium.html
ARTR,Arisaema triphyllum,ToadShade.com,https://www.toadshade.com/Arisaema-triphyllum.html
ARMA7,Aristolochia macrophylla,ToadShade.com,https://www.toadshade.com/Aristolochia-macrophylla.html
ARTO3,Aristolochia tomentosa,ToadShade.com,https://www.toadshade.com/Aristolochia-tomentosa.html
ARAR7,Aronia arbutifolia,ToadShade.com,https://www.toadshade.com/Aronia-arbutifolia.html
ARME6,Aronia melanocarpa,ToadShade.com,https://www.toadshade.com/Aronia-melanocarpa.html
ASEX,Asclepias exaltata,ToadShade.com,https://www.toadshade.com/Asclepias-exaltata.html
ASIN,Asclepias incarnata,ToadShade.com,https://www.toadshade.com/Asclepias-incarnata.html
ASSY,Asclepias syriaca,ToadShade.com,https://www.toadshade.com/Asclepias-syriaca.html
ASTU,Asclepias tuberosa,ToadShade.com,https://www.toadshade.com/Asclepias-tuberosa.html
ASVE,Asclepias verticillata,ToadShade.com,https://www.toadshade.com/Asclepias-verticillata.html
ASTR,Asimina triloba,ToadShade.com,https://www.toadshade.com/Asimina-triloba.html
BAHA,Baccharis halimifolia,ToadShade.com,https://www.toadshade.com/Baccharis-halimifolia.html
BAAU,Baptisia australis,ToadShade.com,https://www.toadshade.com/Baptisia-australis.html
BELE,Betula lenta,ToadShade.com,https://www.toadshade.com/Betula-lenta.html
BENI,Betula nigra,ToadShade.com,https://www.toadshade.com/Betula-nigra.html
BICE,Bidens cernua,ToadShade.com,https://www.toadshade.com/Bidens-cernua.html
BICA,Bignonia capreolata,ToadShade.com,https://www.toadshade.com/Bignonia-capreolata.html
BOCY,Boehmeria cylindrica,ToadShade.com,https://www.toadshade.com/Boehmeria-cylindrica.html
CAFL22,Calycanthus floridus,ToadShade.com,https://www.toadshade.com/Calycanthus-floridus.html
CARA2,Campsis radicans,ToadShade.com,https://www.toadshade.com/Campsis-radicans.html
CACR6,Carex crinita,ToadShade.com,https://www.toadshade.com/Carex-crinita.html
CAGR5,Carex grayi,ToadShade.com,https://www.toadshade.com/Carex-grayi.html
CAIN12,Carex intumescens,ToadShade.com,https://www.toadshade.com/Carex-intumescens.html
CALU4,Carex lupulina,ToadShade.com,https://www.toadshade.com/Carex-lupulina.html
CALU5,Carex lurida,ToadShade.com,https://www.toadshade.com/Carex-lurida.html
CAPE6,Carex pensylvanica,ToadShade.com,https://www.toadshade.com/Carex-pensylvanica.html
CARA8,Carex radiata,ToadShade.com,https://www.toadshade.com/Carex-radiata.html
CARO22,Carex rosea,ToadShade.com,https://www.toadshade.com/Carex-rosea.html
CASQ2,Carex squarrosa,ToadShade.com,https://www.toadshade.com/Carex-squarrosa.html
CAST8,Carex stricta,ToadShade.com,https://www.toadshade.com/Carex-stricta.html
CATY,Carex typhina,ToadShade.com,https://www.toadshade.com/Carex-typhina.html
CAVU2,Carex vulpinoidea,ToadShade.com,https://www.toadshade.com/Carex-vulpinoidea.html
CACA18,Carpinus caroliniana,ToadShade.com,https://www.toadshade.com/Carpinus-caroliniana.html
CAGL8,Carya glabra,ToadShade.com,https://www.toadshade.com/Carya-glabra.html
CALA21,Carya laciniosa,ToadShade.com,https://www.toadshade.com/Carya-laciniosa.html
CAOV2,Carya ovata,ToadShade.com,https://www.toadshade.com/Carya-ovata.html
CASP8,Catalpa speciosa,ToadShade.com,https://www.toadshade.com/Catalpa-speciosa.html
CEAM,Ceanothus americanus,ToadShade.com,https://www.toadshade.com/Ceanothus-americanus.html
CEOC,Celtis occidentalis,ToadShade.com,https://www.toadshade.com/Celtis-occidentalis.html
CEOC2,Cephalanthus occidentalis,ToadShade.com,https://www.toadshade.com/Cephalanthus-occidentalis.html
CECA4,Cercis canadensis,ToadShade.com,https://www.toadshade.com/Cercis-canadensis.html
CHLA5,Chasmanthium latifolium,ToadShade.com,https://www.toadshade.com/Chasmanthium-latifolium.html
CHGL2,Chelone glabra,ToadShade.com,https://www.toadshade.com/Chelone-glabra.html
CHVI3,Chionanthus virginicus,ToadShade.com,https://www.toadshade.com/Chionanthus-virginicus.html
CIDI,Cirsium discolor,ToadShade.com,https://www.toadshade.com/Cirsium-discolor.html
CLKE,Cladrastis kentukea,ToadShade.com,https://www.toadshade.com/Cladrastis-kentukea.html
CLVI5,Clematis virginiana,ToadShade.com,https://www.toadshade.com/Clematis-virginiana.html
CLAL3,Clethra alnifolia,ToadShade.com,https://www.toadshade.com/Clethra-alnifolia.html
COCA4,Collinsonia canadensis,ToadShade.com,https://www.toadshade.com/Collinsonia-canadensis.html
COCO13,Conoclinium coelestinum,ToadShade.com,https://www.toadshade.com/Conoclinium-coelestinum.html
COLA5,Coreopsis lanceolata,ToadShade.com,https://www.toadshade.com/Coreopsis-lanceolata.html
COTR4,Coreopsis tripteris,ToadShade.com,https://www.toadshade.com/Coreopsis-tripteris.html
COAL2,Cornus alternifolia,ToadShade.com,https://www.toadshade.com/Cornus-alternifolia.html
COAM2,Cornus amomum,ToadShade.com,https://www.toadshade.com/Cornus-amomum.html
COFL2,Cornus florida,ToadShade.com,https://www.toadshade.com/Cornus-florida.html
COAM3,Corylus americana,ToadShade.com,https://www.toadshade.com/Corylus-americana.html
CUVI,Cuphea viscosissima,ToadShade.com,https://www.toadshade.com/Cuphea-viscosissima.html
DIAM,Diarrhena americana,ToadShade.com,https://www.toadshade.com/Diarrhena-americana.html
DICL,Dichanthelium clandestinum,ToadShade.com,https://www.toadshade.com/Dichanthelium-clandestinum.html
DILO,Diervilla lonicera,ToadShade.com,https://www.toadshade.com/Diervilla-lonicera.html
DIVI5,Diospyros virginiana,ToadShade.com,https://www.toadshade.com/Diospyros-virginiana.html
DOME,Dodecatheon meadia,ToadShade.com,https://www.toadshade.com/Dodecatheon-meadia.html
DOUM2,Doellingeria umbellata,ToadShade.com,https://www.toadshade.com/Doellingeria-umbellata.html
ECPA,Echinacea pallida,ToadShade.com,https://www.toadshade.com/Echinacea-pallida.html
ECPU,Echinacea purpurea,ToadShade.com,https://www.toadshade.com/Echinacea-purpurea.html
ELCA3,Elephantopus carolinianus,ToadShade.com,https://www.toadshade.com/Elephantopus-carolinianus.html
ELHY,Elymus hystrix,ToadShade.com,https://www.toadshade.com/Elymus-hystrix.html
ELVI3,Elymus virginicus,ToadShade.com,https://www.toadshade.com/Elymus-virginicus.html
ERHI12,Erechtites hieraciifolius,ToadShade.com,https://www.toadshade.com/Erechtites-hieraciifolius.html
ERYU,Eryngium yuccifolium,ToadShade.com,https://www.toadshade.com/Eryngium-yuccifolium.html
EUAM9,Euonymus americanus,ToadShade.com,https://www.toadshade.com/Euonymus-americanus.html
EUHY,Eupatorium hyssopifolium,ToadShade.com,https://www.toadshade.com/Eupatorium-hyssopifolium.html
EUPE3,Eupatorium perfoliatum,ToadShade.com,https://www.toadshade.com/Eupatorium-perfoliatum.html
EUSE2,Eupatorium serotinum,ToadShade.com,https://www.toadshade.com/Eupatorium-serotinum.html
EUDI16,Eurybia divaricata,ToadShade.com,https://www.toadshade.com/Eurybia-divaricata.html
EUSP3,Eurybia spectabilis,ToadShade.com,https://www.toadshade.com/Eurybia-spectabilis.html
EUCA26,Euthamia caroliniana,ToadShade.com,https://www.toadshade.com/Euthamia-caroliniana.html
EUGR5,Euthamia graminifolia,ToadShade.com,https://www.toadshade.com/Euthamia-graminifolia.html
EUFI14,Eutrochium fistulosum,ToadShade.com,https://www.toadshade.com/Eutrochium-fistulosum.html
EUPU21,Eutrochium purpureum,ToadShade.com,https://www.toadshade.com/Eutrochium-purpureum.html
FRVI,Fragaria virginiana,ToadShade.com,https://www.toadshade.com/Fragaria-virginiana.html
GECA7,Geum canadense,ToadShade.com,https://www.toadshade.com/Geum-canadense.html
GIST5,Gillenia stipulata,ToadShade.com,https://www.toadshade.com/Gillenia-stipulata.html
GYDI,Gymnocladus dioicus,ToadShade.com,https://www.toadshade.com/Gymnocladus-dioicus.html
HAVI2,Hackelia virginiana,ToadShade.com,https://www.toadshade.com/Hackelia-virginiana.html
HAVI4,Hamamelis virginiana,ToadShade.com,https://www.toadshade.com/Hamamelis-virginiana.html
HEAN2,Helianthus angustifolius,ToadShade.com,https://www.toadshade.com/Helianthus-angustifolius.html
HEDE,Helianthus decapetalus,ToadShade.com,https://www.toadshade.com/Helianthus-decapetalus.html
HEDI2,Helianthus divaricatus,ToadShade.com,https://www.toadshade.com/Helianthus-divaricatus.html
HEMA2,Helianthus maximiliani,ToadShade.com,https://www.toadshade.com/Helianthus-maximiliani.html
HEMO2,Helianthus mollis,ToadShade.com,https://www.toadshade.com/Helianthus-mollis.html
HEAM6,Heuchera americana,ToadShade.com,https://www.toadshade.com/Heuchera-americana.html
HEVI2,Heuchera villosa,ToadShade.com,https://www.toadshade.com/Heuchera-villosa.html
HILA2,Hibiscus laevis,ToadShade.com,https://www.toadshade.com/Hibiscus-laevis.html
HIMO,Hibiscus moscheutos,ToadShade.com,https://www.toadshade.com/Hibiscus-moscheutos.html
HYAR,Hydrangea arborescens,ToadShade.com,https://www.toadshade.com/Hydrangea-arborescens.html
HYMU,Hypericum mutilum,ToadShade.com,https://www.toadshade.com/Hypericum-mutilum.html
HYPR,Hypericum prolificum,ToadShade.com,https://www.toadshade.com/Hypericum-prolificum.html
HYPU,Hypericum punctatum,ToadShade.com,https://www.toadshade.com/Hypericum-punctatum.html
ILOP,Ilex opaca,ToadShade.com,https://www.toadshade.com/Ilex-opaca.html
ILVE,Ilex verticillata,ToadShade.com,https://www.toadshade.com/Ilex-verticillata.html
JUNI,Juglans nigra,ToadShade.com,https://www.toadshade.com/Juglans-nigra.html
JUEF,Juncus effusus,ToadShade.com,https://www.toadshade.com/Juncus-effusus.html
JUTE,Juncus tenuis,ToadShade.com,https://www.toadshade.com/Juncus-tenuis.html
JUVI,Juniperus virginiana,ToadShade.com,https://www.toadshade.com/Juniperus-virginiana.html
LACA3,Laportea canadensis,ToadShade.com,https://www.toadshade.com/Laportea-canadensis.html
LIPI7,Liatris pilosa,ToadShade.com,https://www.toadshade.com/Liatris-pilosa.html
LISC2,Liatris scariosa,ToadShade.com,https://www.toadshade.com/Liatris-scariosa.html
LISP,Liatris spicata,ToadShade.com,https://www.toadshade.com/Liatris-spicata.html
LIBE3,Lindera benzoin,ToadShade.com,https://www.toadshade.com/Lindera-benzoin.html
LIST2,Liquidambar styraciflua,ToadShade.com,https://www.toadshade.com/Liquidambar-styraciflua.html
LITU,Liriodendron tulipifera,ToadShade.com,https://www.toadshade.com/Liriodendron-tulipifera.html
LOCA2,Lobelia cardinalis,ToadShade.com,https://www.toadshade.com/Lobelia-cardinalis.html
LOIN,Lobelia inflata,ToadShade.com,https://www.toadshade.com/Lobelia-inflata.html
LOSI,Lobelia siphilitica,ToadShade.com,https://www.toadshade.com/Lobelia-siphilitica.html
LOSP,Lobelia spicata,ToadShade.com,https://www.toadshade.com/Lobelia-spicata.html
LOSE,Lonicera sempervirens,ToadShade.com,https://www.toadshade.com/Lonicera-sempervirens.html
LUAL2,Ludwigia alternifolia,ToadShade.com,https://www.toadshade.com/Ludwigia-alternifolia.html
LYAM,Lycopus americanus,ToadShade.com,https://www.toadshade.com/Lycopus-americanus.html
LYVI4,Lycopus virginicus,ToadShade.com,https://www.toadshade.com/Lycopus-virginicus.html
LYCI,Lysimachia ciliata,ToadShade.com,https://www.toadshade.com/Lysimachia-ciliata.html
LYLA,Lysimachia lanceolata,ToadShade.com,https://www.toadshade.com/Lysimachia-lanceolata.html
LYAL4,Lythrum alatum,ToadShade.com,https://www.toadshade.com/Lythrum-alatum.html
MAPO,Maclura pomifera,ToadShade.com,https://www.toadshade.com/Maclura-pomifera.html
MECA3,Menispermum canadense,ToadShade.com,https://www.toadshade.com/Menispermum-canadense.html
MIAL2,Mimulus alatus,ToadShade.com,https://www.toadshade.com/Mimulus-alatus.html
MIRI,Mimulus ringens,ToadShade.com,https://www.toadshade.com/Mimulus-ringens.html
MOFI,Monarda fistulosa,ToadShade.com,https://www.toadshade.com/Monarda-fistulosa.html
MOME,Monarda media,ToadShade.com,https://www.toadshade.com/Monarda-media.html
MOPU,Monarda punctata,ToadShade.com,https://www.toadshade.com/Monarda-punctata.html
NYSY,Nyssa sylvatica,ToadShade.com,https://www.toadshade.com/Nyssa-sylvatica.html
OEBI,Oenothera biennis,ToadShade.com,https://www.toadshade.com/Oenothera-biennis.html
ONSE,Onoclea sensibilis,ToadShade.com,https://www.toadshade.com/Onoclea-sensibilis.html
OPHU,Opuntia humifusa,ToadShade.com,https://www.toadshade.com/Opuntia-humifusa.html
OXST,Oxalis stricta,ToadShade.com,https://www.toadshade.com/Oxalis-stricta.html
PAAN6,Packera anonyma,ToadShade.com,https://www.toadshade.com/Packera-anonyma.html
PAAU3,Packera aurea,ToadShade.com,https://www.toadshade.com/Packera-aurea.html
PAOB6,Packera obovata,ToadShade.com,https://www.toadshade.com/Packera-obovata.html
PAPA20,Packera paupercula,ToadShade.com,https://www.toadshade.com/Packera-paupercula.html
PAVI2,Panicum virgatum,ToadShade.com,https://www.toadshade.com/Panicum-virgatum.html
PAIN3,Parthenium integrifolium,ToadShade.com,https://www.toadshade.com/Parthenium-integrifolium.html
PAQU2,Parthenocissus quinquefolia,ToadShade.com,https://www.toadshade.com/Parthenocissus-quinquefolia.html
PECA7,Penstemon calycosus,ToadShade.com,https://www.toadshade.com/Penstemon-calycosus.html
PECA8,Penstemon canescens,ToadShade.com,https://www.toadshade.com/Penstemon-canescens.html
PEDI,Penstemon digitalis,ToadShade.com,https://www.toadshade.com/Penstemon-digitalis.html
PELA8,Penstemon laevigatus,ToadShade.com,https://www.toadshade.com/Penstemon-laevigatus.html
PESE6,Penthorum sedoides,ToadShade.com,https://www.toadshade.com/Penthorum-sedoides.html
PHBI2,Phacelia bipinnatifida,ToadShade.com,https://www.toadshade.com/Phacelia-bipinnatifida.html
PHTE18,Phemeranthus teretifolius,ToadShade.com,https://www.toadshade.com/Phemeranthus-teretifolius.html
PHPA9,Phlox paniculata,ToadShade.com,https://www.toadshade.com/Phlox-paniculata.html
PHST3,Phlox stolonifera,ToadShade.com,https://www.toadshade.com/Phlox-stolonifera.html
PHSU3,Phlox subulata,ToadShade.com,https://www.toadshade.com/Phlox-subulata.html
PHOP,Physocarpus opulifolius,ToadShade.com,https://www.toadshade.com/Physocarpus-opulifolius.html
PHVI8,Physostegia virginiana,ToadShade.com,https://www.toadshade.com/Physostegia-virginiana.html
PIPU2,Pilea pumila,ToadShade.com,https://www.toadshade.com/Pilea-pumila.html
PIST,Pinus strobus,ToadShade.com,https://www.toadshade.com/Pinus-strobus.html
PIVI2,Pinus virginiana,ToadShade.com,https://www.toadshade.com/Pinus-virginiana.html
PLRU,Plantago rugelii,ToadShade.com,https://www.toadshade.com/Plantago-rugelii.html
PLOC,Platanus occidentalis,ToadShade.com,https://www.toadshade.com/Platanus-occidentalis.html
PORE2,Polemonium reptans,ToadShade.com,https://www.toadshade.com/Polemonium-reptans.html
POBI2,Polygonatum biflorum,ToadShade.com,https://www.toadshade.com/Polygonatum-biflorum.html
POSC3,Polygonum scandens,ToadShade.com,https://www.toadshade.com/Polygonum-scandens.html
PRAM,Prunus americana,ToadShade.com,https://www.toadshade.com/Prunus-americana.html
PRSE2,Prunus serotina,ToadShade.com,https://www.toadshade.com/Prunus-serotina.html
PSOB3,Pseudognaphalium obtusifolium,ToadShade.com,https://www.toadshade.com/Pseudognaphalium-obtusifolium.html
PYIN,Pycnanthemum incanum,ToadShade.com,https://www.toadshade.com/Pycnanthemum-incanum.html
PYMU,Pycnanthemum muticum,ToadShade.com,https://www.toadshade.com/Pycnanthemum-muticum.html
PYTE,Pycnanthemum tenuifolium,ToadShade.com,https://www.toadshade.com/Pycnanthemum-tenuifolium.html
PYVI,Pycnanthemum virginianum,ToadShade.com,https://www.toadshade.com/Pycnanthemum-virginianum.html
QURU,Quercus rubra,ToadShade.com,https://www.toadshade.com/Quercus-rubra.html
RAPI,Ratibida pinnata,ToadShade.com,https://www.toadshade.com/Ratibida-pinnata.html
RHVI,Rhexia virginica,ToadShade.com,https://www.toadshade.com/Rhexia-virginica.html
RHTY,Rhus typhina,ToadShade.com,https://www.toadshade.com/Rhus-typhina.html
ROCA4,Rosa carolina,ToadShade.com,https://www.toadshade.com/Rosa-carolina.html
ROPA,Rosa palustris,ToadShade.com,https://www.toadshade.com/Rosa-palustris.html
ROVI2,Rosa virginiana,ToadShade.com,https://www.toadshade.com/Rosa-virginiana.html
RUAL,Rubus allegheniensis,ToadShade.com,https://www.toadshade.com/Rubus-allegheniensis.html
RUFL,Rubus flagellaris,ToadShade.com,https://www.toadshade.com/Rubus-flagellaris.html
RUOC,Rubus occidentalis,ToadShade.com,https://www.toadshade.com/Rubus-occidentalis.html
RUOD,Rubus odoratus,ToadShade.com,https://www.toadshade.com/Rubus-odoratus.html
RUPE3,Rubus pensilvanicus,ToadShade.com,https://www.toadshade.com/Rubus-pensilvanicus.html
RUFU2,Rudbeckia fulgida,ToadShade.com,https://www.toadshade.com/Rudbeckia-fulgida.html
RUHI2,Rudbeckia hirta,ToadShade.com,https://www.toadshade.com/Rudbeckia-hirta.html
RULA3,Rudbeckia laciniata,ToadShade.com,https://www.toadshade.com/Rudbeckia-laciniata.html
RUTR2,Rudbeckia triloba,ToadShade.com,https://www.toadshade.com/Rudbeckia-triloba.html
RUHU,Ruellia humilis,ToadShade.com,https://www.toadshade.com/Ruellia-humilis.html
RUST2,Ruellia strepens,ToadShade.com,https://www.toadshade.com/Ruellia-strepens.html
SALY2,Salvia lyrata,ToadShade.com,https://www.toadshade.com/Salvia-lyrata.html
SACE,Saururus cernuus,ToadShade.com,https://www.toadshade.com/Saururus-cernuus.html
SCSC,Schizachyrium scoparium,ToadShade.com,https://www.toadshade.com/Schizachyrium-scoparium.html
SCTA2,Schoenoplectus tabernaemontani,ToadShade.com,https://www.toadshade.com/Schoenoplectus-tabernaemontani.html
SCAT2,Scirpus atrovirens,ToadShade.com,https://www.toadshade.com/Scirpus-atrovirens.html
SCCY,Scirpus cyperinus,ToadShade.com,https://www.toadshade.com/Scirpus-cyperinus.html
SCGE2,Scirpus georgianus,ToadShade.com,https://www.toadshade.com/Scirpus-georgianus.html
SCMA2,Scrophularia marilandica,ToadShade.com,https://www.toadshade.com/Scrophularia-marilandica.html
SCLA2,Scutellaria lateriflora,ToadShade.com,https://www.toadshade.com/Scutellaria-lateriflora.html
SETE3,Sedum ternatum,ToadShade.com,https://www.toadshade.com/Sedum-ternatum.html
SEMA11,Senna marilandica,ToadShade.com,https://www.toadshade.com/Senna-marilandica.html
SIAN,Sicyos angulatus,ToadShade.com,https://www.toadshade.com/Sicyos-angulatus.html
SILA3,Silphium laciniatum,ToadShade.com,https://www.toadshade.com/Silphium-laciniatum.html
SIPE2,Silphium perfoliatum,ToadShade.com,https://www.toadshade.com/Silphium-perfoliatum.html
SITE,Silphium terebinthinaceum,ToadShade.com,https://www.toadshade.com/Silphium-terebinthinaceum.html
SITR7,Silphium trifoliatum,ToadShade.com,https://www.toadshade.com/Silphium-trifoliatum.html
SIAN3,Sisyrinchium angustifolium,ToadShade.com,https://www.toadshade.com/Sisyrinchium-angustifolium.html
SMRO,Smilax rotundifolia,ToadShade.com,https://www.toadshade.com/Smilax-rotundifolia.html
SOAL6,Solidago altissima,ToadShade.com,https://www.toadshade.com/Solidago-altissima.html
SOBI,Solidago bicolor,ToadShade.com,https://www.toadshade.com/Solidago-bicolor.html
SOCA4,Solidago caesia,ToadShade.com,https://www.toadshade.com/Solidago-caesia.html
SOFL2,Solidago flexicaulis,ToadShade.com,https://www.toadshade.com/Solidago-flexicaulis.html
SOGI,Solidago gigantea,ToadShade.com,https://www.toadshade.com/Solidago-gigantea.html
SOOD,Solidago odora,ToadShade.com,https://www.toadshade.com/Solidago-odora.html
SORU2,Solidago rugosa,ToadShade.com,https://www.toadshade.com/Solidago-rugosa.html
SOSE,Solidago sempervirens,ToadShade.com,https://www.toadshade.com/Solidago-sempervirens.html
SOSP2,Solidago speciosa,ToadShade.com,https://www.toadshade.com/Solidago-speciosa.html
SOUL2,Solidago ulmifolia,ToadShade.com,https://www.toadshade.com/Solidago-ulmifolia.html
SONU2,Sorghastrum nutans,ToadShade.com,https://www.toadshade.com/Sorghastrum-nutans.html
STTR,Staphylea trifolia,ToadShade.com,https://www.toadshade.com/Staphylea-trifolia.html
SYOR,Symphoricarpos orbiculatus,ToadShade.com,https://www.toadshade.com/Symphoricarpos-orbiculatus.html
SYCO4,Symphyotrichum cordifolium,ToadShade.com,https://www.toadshade.com/Symphyotrichum-cordifolium.html
SYLA3,Symphyotrichum laeve,ToadShade.com,https://www.toadshade.com/Symphyotrichum-laeve.html
SYLA6,Symphyotrichum lanceolatum,ToadShade.com,https://www.toadshade.com/Symphyotrichum-lanceolatum.html
SYLA4,Symphyotrichum lateriflorum,ToadShade.com,https://www.toadshade.com/Symphyotrichum-lateriflorum.html
SYNO2,Symphyotrichum novae-angliae,ToadShade.com,https://www.toadshade.com/Symphyotrichum-novae-angliae.html
SYOB,Symphyotrichum oblongifolium,ToadShade.com,https://www.toadshade.com/Symphyotrichum-oblongifolium.html
SYOO,Symphyotrichum oolentangiense,ToadShade.com,https://www.toadshade.com/Symphyotrichum-oolentangiense.html
SYPU,Symphyotrichum puniceum,ToadShade.com,https://www.toadshade.com/Symphyotrichum-puniceum.html
TECA3,Teucrium canadense,ToadShade.com,https://www.toadshade.com/Teucrium-canadense.html
THDA,Thalictrum dasycarpum,ToadShade.com,https://www.toadshade.com/Thalictrum-dasycarpum.html
THDI,Thalictrum dioicum,ToadShade.com,https://www.toadshade.com/Thalictrum-dioicum.html
THPU2,Thalictrum pubescens,ToadShade.com,https://www.toadshade.com/Thalictrum-pubescens.html
THVI,Thermopsis villosa,ToadShade.com,https://www.toadshade.com/Thermopsis-villosa.html
TIAM,Tilia americana,ToadShade.com,https://www.toadshade.com/Tilia-americana.html
TORA2,Toxicodendron radicans,ToadShade.com,https://www.toadshade.com/Toxicodendron-radicans.html
TROH,Tradescantia ohiensis,ToadShade.com,https://www.toadshade.com/Tradescantia-ohiensis.html
TRVI,Tradescantia virginiana,ToadShade.com,https://www.toadshade.com/Tradescantia-virginiana.html
TRFL2,Tridens flavus,ToadShade.com,https://www.toadshade.com/Tridens-flavus.html
TRPE4,Triodanis perfoliata,ToadShade.com,https://www.toadshade.com/Triodanis-perfoliata.html
TYLA,Typha latifolia,ToadShade.com,https://www.toadshade.com/Typha-latifolia.html
URDI,Urtica dioica,ToadShade.com,https://www.toadshade.com/Urtica-dioica.html
VEHA2,Verbena hastata,ToadShade.com,https://www.toadshade.com/Verbena-hastata.html
VEUR,Verbena urticifolia,ToadShade.com,https://www.toadshade.com/Verbena-urticifolia.html
VEAL,Verbesina alternifolia,ToadShade.com,https://www.toadshade.com/Verbesina-alternifolia.html
VEGL,Vernonia glauca,ToadShade.com,https://www.toadshade.com/Vernonia-glauca.html
VENO,Vernonia noveboracensis,ToadShade.com,https://www.toadshade.com/Vernonia-noveboracensis.html
VEVI4,Veronicastrum virginicum,ToadShade.com,https://www.toadshade.com/Veronicastrum-virginicum.html
VIDE,Viburnum dentatum,ToadShade.com,https://www.toadshade.com/Viburnum-dentatum.html
VILE,Viburnum lentago,ToadShade.com,https://www.toadshade.com/Viburnum-lentago.html
VIPR,Viburnum prunifolium,ToadShade.com,https://www.toadshade.com/Viburnum-prunifolium.html
VILA10,Viola labradorica,ToadShade.com,https://www.toadshade.com/Viola-labradorica.html
VILA4,Viola lanceolata,ToadShade.com,https://www.toadshade.com/Viola-lanceolata.html
VISA2,Viola sagittata,ToadShade.com,https://www.toadshade.com/Viola-sagittata.html
VISO,Viola sororia,ToadShade.com,https://www.toadshade.com/Viola-sororia.html
VIST3,Viola striata,ToadShade.com,https://www.toadshade.com/Viola-striata.html
VIAE,Vitis aestivalis,ToadShade.com,https://www.toadshade.com/Vitis-aestivalis.html
YUFI,Yucca filamentosa,ToadShade.com,https://www.toadshade.com/Yucca-filamentosa.html
ZIAU,Zizia aurea,ToadShade.com,https://www.toadshade.com/Zizia-aurea.html
